1,0
2,222
3,310
4,330
5,353
6,355
7,376
8,378
9,513
10,515
11,677
12,679
13,841
14,843
15,1086
16,1088
17,1316
18,1318
19,1483
20,1485
21,1632
22,1634
23,1724
24,1726
25,1816
26,1818
27,2349
28,2351
29,2450
30,2452
31,2569
32,2571
33,2619
34,2621
35,2753
36,3059
37,3185
38,3187
39,3403
40,3405
41,3543
42,3545
43,3659
44,3661
45,3862
46,3864
47,3936
48,3938
49,4492
50,4494
51,4964
52,4966
53,5432
54,5434
55,5827
56,5829
57,6357
58,6359
59,6863
60,6865
61,7480
62,7482
63,8169
64,8171
65,8627
66,8629
67,9028
68,9030
69,9435
70,9437
71,9460
72,9462
73,9596
74,9598
75,9826
76,9828
77,10158
78,10160
79,10381
80,10383
81,10560
82,10562
83,10649
84,10651
85,10831
86,10833
87,10959
88,10961
89,11297
90,11299
91,11491
92,11493
93,11637
94,11639
95,11804
96,11806
97,12001
98,12003
99,12078
100,12080
101,12251
102,12253
103,12343
104,12345
105,12420
106,12422
107,12686
108,12688
109,12928
110,12930
111,13167
112,13169
113,13510
114,13512
115,13719
116,13721
117,13856
118,13858
119,14098
120,14100
121,14194
122,14196
123,14271
124,14273
125,14732
126,14734
127,14794
128,14796
129,15174
130,15176
131,15382
132,15384
133,15726
134,15728
135,16184
136,16186
137,16399
138,16401
139,16931
140,16933
141,18001
142,18003
143,18456
144,18458
145,18719
146,18721
147,19201
148,19203
149,19497
150,19499
151,19646
152,19648
153,19741
154,19743
155,19995
156,19997
157,20162
158,20164
159,20473
160,20475
161,20541
162,20543
163,20633
164,20635
165,20659
166,20661
167,20916
168,20918
169,21182
170,21184
171,21301
172,21303
173,21563
174,21565
175,21925
176,21927
177,22236
178,22238
179,22358
180,22360
181,22537
182,22539
183,22878
184,22880
185,23174
186,23176
187,23482
188,23484
189,23736
190,23738
191,24122
192,24124
193,24190
194,24192
195,24423
196,24425
197,24464
198,24466
199,24688
200,24690
201,24906
202,24908
203,25391
204,25393
205,25561
206,25563
207,25965
208,25967
209,26346
210,26348
211,26411
212,26413
213,26966
214,26968
215,27118
216,27120
217,27156
218,27158
219,27269
220,27271
221,27373
222,27375
223,27465
224,27467
225,27558
226,27560
227,28004
228,28006
229,28255
230,28257
231,28554
232,28556
233,28679
234,28681
235,29431
236,29433
237,29511
238,29513
239,29603
240,29605
241,29662
242,29664
243,29745
244,29747
245,29810
246,29812
247,29956
248,29958
249,30096
250,30098
251,30191
252,30193
253,30259
254,30261
255,30420
256,30422
257,30542
258,30544
259,30754
260,30756
261,31798
262,31800
263,32103
264,32105
265,32429
266,32431
267,32452
268,32454
269,33102
270,33104
271,33251
272,33253
273,33634
274,33636
275,33774
276,33776
277,33971
278,33973
279,34141
280,34143
281,34440
282,34442
283,34586
284,34588
285,34648
286,34650
287,34729
288,34731
289,34770
290,34772
291,34963
292,34965
293,34995
294,34997
295,35192
296,35194
297,35293
298,35295
299,35379
300,35381
301,35438
302,35440
303,35707
304,35709
305,36218
306,36220
307,36310
308,36312
309,36456
310,36458
311,36659
312,36661
313,36853
314,36855
315,36978
316,36980
317,37418
318,37420
319,37699
320,37701
321,38032
322,38034
323,38418
324,38420
325,38483
326,38485
327,38608
328,38610
329,38775
330,38777
331,38972
332,38974
333,39109
334,39111
335,39213
336,39215
337,39377
338,39379
339,39649
340,39651
341,39912
342,39914
343,40130
344,40132
345,40492
346,40494
347,40641
348,40643
349,41060
350,41062
351,41335
352,41337
353,41784
354,41786
355,42095
356,42097
357,42232
358,42234
359,42285
360,42287
361,42428
362,42430
363,42640
364,42642
365,42927
366,42929
367,43157
368,43159
369,43216
370,43218
371,43494
372,43496
373,43601
374,43603
375,43669
376,43671
377,43788
378,43790
379,43811
380,43813
381,44038
382,44040
383,44438
384,44440
385,44716
386,44718
387,44799
388,44801
389,44963
390,44965
391,45370
392,45372
393,45825
394,45827
395,46310
396,46312
397,46906
398,46908
399,47571
400,47573
401,48143
402,48145
403,48625
404,48627
405,49107
406,49109
407,49469
408,49471
409,49621
410,49623
411,49815
412,49817
413,49943
414,49945
415,50071
416,50073
417,50205
418,50207
419,50555
420,50557
421,50989
422,50991
423,51492
424,51494
425,51791
426,51793
427,52264
428,52266
429,52557
430,52559
431,52859
432,52861
433,52945
434,52947
435,53232
436,53234
437,53318
438,53320
439,53794
440,53796
441,54039
442,54041
443,54296
444,54298
445,54532
446,54534
447,54774
448,54776
449,55184
450,55186
451,55420
452,55422
453,55620
454,55622
455,55814
456,55816
457,55840
458,55842
459,56172
460,56174
461,56234
462,56236
463,56698
464,56700
465,56751
466,56753
467,57203
468,57205
469,57337
470,57339
471,57666
472,57668
473,57920
474,57922
475,58180
476,58182
477,59045
478,59047
479,59185
480,59187
481,59469
482,59471
483,59651
484,59653
485,59722
