1,0
2,111
3,202
4,204
5,206
6,248
7,250
8,264
9,368
10,1264
11,1266
12,1280
13,2152
14,2226
15,2438
16,2626
17,2628
18,2642
19,3038
20,3041
21,3074
22,3076
23,4611
24,4613
25,5350
26,5352
27,6008
28,6010
29,6966
30,6968
31,7531
32,7533
33,8285
34,8287
35,8883
36,8885
37,8918
38,8920
39,9636
40,9638
41,10153
42,10155
43,10985
44,10987
45,11727
46,11729
47,12481
48,12483
49,12566
50,12568
51,12945
52,12947
53,13765
54,13767
55,13820
56,13822
57,13875
58,13877
59,14296
60,14298
61,14331
62,14333
63,14739
64,14741
65,14891
66,14893
67,15786
68,15788
69,16330
70,16332
71,16553
72,16555
73,17127
74,17129
75,17396
76,17398
77,17940
78,17942
79,18565
80,18567
81,18863
82,18865
83,19461
84,19463
85,20480
86,20481
87,20514
88,20516
89,21421
90,21423
91,21962
92,21964
93,22029
94,22031
95,22064
96,22066
97,22725
98,22727
99,23641
100,23643
101,24377
102,24379
103,25098
104,25100
105,25768
106,25770
107,26957
108,26959
109,27684
110,27686
111,27719
112,27721
113,28209
114,28211
115,28219
116,28221
117,29009
118,29011
119,29706
120,29708
121,30226
122,30228
123,30461
124,30463
125,30687
126,30689
127,30982
128,30984
129,31493
130,31495
131,32100
132,32102
133,33481
134,33483
135,33516
136,33518
137,34492
138,34494
139,34871
140,34873
141,35337
142,35339
143,35728
144,35730
145,36107
146,36109
147,37029
148,37031
149,37354
150,37356
151,37562
152,37564
153,37884
154,37886
155,38308
156,38310
157,39179
158,39181
159,39214
160,39216
161,39560
162,39562
163,39933
164,39935
165,40843
166,40845
167,41405
168,41407
169,42120
170,42122
171,42280
172,42282
173,42312
174,42314
175,42925
176,42927
177,43950
178,43952
179,45217
180,45219
181,46220
182,46222
183,46779
184,46781
185,48187
186,48189
187,48219
188,48221
189,48946
190,48948
191,49229
192,49231
193,49956
194,49958
195,50785
196,50787
197,51410
198,51412
199,51762
200,51764
201,52024
202,52026
203,52448
204,52450
205,53049
206,53051
207,53755
208,53757
209,53787
210,53789
211,54217
212,54219
213,54821
214,54823
215,54879
216,54881
217,55687
218,55689
219,56327
220,56329
221,57120
222,57122
223,57433
224,57435
225,57632
226,57634
227,58347
228,58349
229,58813
230,58815
231,59669
232,59671
233,59701
234,59703
235,60398
236,60400
237,60648
238,60650
239,60907
240,60909
241,61031
242,61033
243,61066
244,61068
245,61763
246,61765
247,62382
248,62384
249,63820
250,63822
251,64487
252,64489
253,65523
254,65525
255,66304
256,66306
257,66893
258,66895
259,66928
260,66930
261,67349
262,67351
263,68550
264,68552
265,69310
266,69312
267,69479
268,69481
269,69891
270,69893
271,70087
272,70089
273,70727
274,70729
275,71556
276,71558
277,72034
278,72036
279,72437
280,72439
281,72472
282,72474
283,72533
284,72535
285,72768
286,72770
287,72859
288,72861
289,72956
290,72958
291,72987
292,72989
293,73057
294,73059
295,73187
296,73189
297,73233
298,73235
299,73261
300,73263
301,73397
302,73399
303,73725
304,73727
305,73786
306,73788
307,73844
308,73846
309,74358
310,74360
311,74533
312,74535
313,75764
314,75766
315,76899
316,76901
317,77614
318,77616
319,77867
320,77869
321,77902
322,77904
323,77945
324,77947
325,78657
326,78659
327,78880
328,78882
329,79355
330,79357
331,79815
332,79817
333,80338
334,80340
335,80370
336,80372
337,81142
338,81144
339,81542
340,81544
