1,0
2,105
3,107
4,212
5,214
6,319
7,321
8,426
9,428
10,533
11,535
12,640
13,642
14,747
15,749
16,854
17,856
18,961
19,963
20,1068
21,1070
22,1175
23,1177
24,1282
25,1284
26,1389
27,1391
28,1496
29,1498
30,1603
31,1605
32,1710
33,1712
34,1817
35,1819
36,1924
37,1926
38,2031
39,2033
40,2138
41,2140
42,2245
43,2247
44,2304
45,2306
46,2411
47,2413
48,2518
49,2520
50,2625
51,2627
52,2732
53,2734
54,2839
55,2841
56,2946
57,2948
58,3053
59,3055
60,3160
61,3162
62,3267
63,3269
64,3374
65,3376
66,3481
67,3483
68,3588
69,3590
70,3695
71,3697
72,3802
73,3804
74,3909
75,3911
76,4016
77,4018
78,4123
79,4125
80,4230
81,4232
82,4337
83,4339
84,4444
85,4446
86,4548
87,4550
88,4655
89,4657
90,4762
91,4764
92,4869
93,4871
94,4976
95,4978
96,5083
97,5085
98,5190
99,5192
100,5297
101,5299
102,5404
103,5406
104,5511
105,5513
106,5618
107,5620
108,5725
109,5727
110,5832
111,5834
112,5939
113,5941
114,6022
115,6024
116,6129
117,6131
118,6236
119,6238
