1,0
2,286
3,577
4,579
5,581
6,583
7,605
8,607
9,609
10,1079
11,1132
12,1578
13,1968
14,2301
15,2372
16,2425
17,2472
18,2510
19,2575
20,2637
21,2696
22,2713
23,2737
24,2799
25,2801
26,2803
27,2805
28,2821
29,2823
30,2825
31,2848
32,3414
33,3773
34,5071
35,6434
36,7003
37,7074
38,7130
39,7132
40,7134
41,7136
42,7161
43,7163
44,7165
45,7200
46,7860
47,8687
48,8755
49,9560
50,10599
51,11168
52,11861
53,12391
54,12940
55,13513
56,14644
57,15732
58,16667
59,17433
60,17468
61,18865
62,19305
63,19765
64,20933
65,21984
66,23313
67,23370
68,23372
69,23374
70,23376
71,23401
72,23403
73,23405
74,24306
75,25658
76,26823
77,27642
78,28049
79,28135
80,28164
81,28260
82,28716
83,29666
84,30136
85,30671
86,32064
87,32828
88,33403
89,34053
90,34611
91,35126
92,35767
93,35813
94,35815
95,35817
96,35819
97,35844
98,35846
99,35848
100,36502
101,37077
102,37457
103,38152
104,38721
105,38744
106,38907
107,39332
108,41247
109,41548
110,43142
111,43711
112,44297
113,45459
114,46751
115,47704
116,48379
117,49272
118,49336
119,49338
120,49340
121,49342
122,49367
123,49369
124,49371
125,49391
126,49441
127,51067
128,52508
129,53393
130,54061
131,54804
132,55498
133,56080
134,56679
135,57360
136,58414
137,58993
138,59697
139,60133
140,60156
141,60230
142,61068
143,62372
144,63451
145,64098
146,64901
147,65296
148,66221
149,66289
150,66330
151,66332
152,66334
153,66336
154,66361
155,66363
156,66365
157,66538
158,67725
159,67769
160,68335
161,69129
162,70185
163,70370
164,70414
165,70440
166,70761
167,71147
168,71188
169,72357
170,72764
171,73426
172,74289
173,75825
174,76600
175,77536
176,77865
177,77916
178,77918
179,77920
180,77922
181,77947
182,77949
183,77951
184,78742
185,79457
186,80368
187,80429
188,80458
189,80549
190,80952
191,81008
192,81730
193,82680
194,83243
195,83797
196,84354
197,84413
198,84475
199,84537
200,84596
201,84652
202,84705
203,84767
204,84829
205,84885
206,84947
207,85006
208,85068
209,85130
210,85963
211,86566
212,87027
213,87689
214,88390
215,88905
216,89449
217,90060
218,90112
219,90114
220,90116
221,90118
222,90143
223,90145
224,90147
225,90173
226,90219
227,90848
228,91561
229,92127
230,92812
231,92877
232,93663
233,94566
234,95372
235,95884
236,96570
237,98171
238,98992
239,99069
240,99368
241,99544
242,99777
243,99824
244,100078
245,100527
246,100553
247,101485
248,101867
249,102585
250,103448
251,104527
252,105557
253,106101
254,107147
255,107187
256,107189
257,107191
258,107193
259,107219
260,107221
261,107223
262,107492
263,107968
264,108637
265,109211
266,110761
267,111054
268,111491
269,111520
270,112575
271,113643
272,114161
273,115434
274,116114
275,117592
276,118780
277,119609
278,119656
279,119658
280,119660
281,119662
282,119688
283,119690
284,119692
285,120229
286,120836
287,121300
288,121863
289,122159
290,122188
291,122247
292,123056
293,123958
294,124800
295,125240
296,126418
297,127107
298,127685
299,128262
300,128660
301,129376
302,130149
303,130949
304,131941
305,132267
306,132560
307,132599
308,132601
309,132603
310,132605
311,132631
312,132633
313,132635
314,132655
315,132851
