1,0
2,15
3,17
4,50
5,90
6,102
7,104
8,341
9,343
10,350
11,378
12,380
13,479
14,504
15,511
16,513
17,1162
18,1164
19,1171
20,1173
21,1218
22,1252
23,1334
24,1362
25,1364
26,1398
27,1400
28,1493
29,1521
30,1570
31,1627
32,1629
33,1700
34,1702
35,1746
36,1794
37,1840
38,1864
39,1919
40,1970
41,1972
42,2055
43,2135
44,2213
45,2267
46,2269
47,2370
48,2453
49,2468
50,2470
51,2481
52,2494
53,2510
54,2514
55,2527
56,2543
57,2547
58,2551
59,2553
60,2598
61,2634
62,2675
63,2710
64,2712
65,2724
66,2726
67,2838
68,2840
69,2859
70,2887
71,2889
72,2894
73,2896
74,2947
75,2949
76,3000
77,3002
78,3042
79,3044
80,3088
81,3093
82,3095
83,3274
84,3276
